學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
53	國立高雄科技大學	5121010	海洋生物技術系碩士班	D 日	M 碩士	15	0	4	50 高雄市	2 技職
53	國立高雄科技大學	5121010	海洋生物技術系	D 日	B 四技	181	9	40	50 高雄市	2 技職
53	國立高雄科技大學	05323Y93	水圈學院	D 日		0	1	0	50 高雄市	2 技職
53	國立高雄科技大學	6131066	海事資訊科技系碩士班	D 日	M 碩士	15	0	3	50 高雄市	2 技職
53	國立高雄科技大學	6131066	海事資訊科技系	D 日	B 四技	167	8	38	50 高雄市	2 技職
53	國立高雄科技大學	6131067	資訊工程系	D 日	B 四技	290	11	61	50 高雄市	2 技職
53	國立高雄科技大學	6131080	商務資訊應用系碩士班	D 日	M 碩士	6	0	3	50 高雄市	2 技職
53	國立高雄科技大學	6131080	商務資訊應用系	D 日	B 四技	391	11	89	50 高雄市	2 技職
53	國立高雄科技大學	6131100	資訊管理系碩士班	D 日	M 碩士	99	0	51	50 高雄市	2 技職
53	國立高雄科技大學	6131100	資訊管理系碩士在職專班	N 職	M 碩士	51	0	13	50 高雄市	2 技職
53	國立高雄科技大學	6131100	資訊管理系	D 日	B 四技	454	19	96	50 高雄市	2 技職
53	國立高雄科技大學	6131100	資訊管理系	D 日	C 二技	6	0	2	50 高雄市	2 技職
53	國立高雄科技大學	6132005	智慧商務系碩士班	D 日	M 碩士	48	0	21	50 高雄市	2 技職
53	國立高雄科技大學	6132005	智慧商務系	D 日	B 四技	397	18	78	50 高雄市	2 技職
53	國立高雄科技大學	6132067	資訊工程系碩士班	D 日	M 碩士	64	0	19	50 高雄市	2 技職
53	國立高雄科技大學	6132067	資訊工程系碩士在職專班	N 職	M 碩士	40	0	9	50 高雄市	2 技職
53	國立高雄科技大學	6132121	高瞻科技不分系學士學位學程	D 日	B 四技	55	3	0	50 高雄市	2 技職
53	國立高雄科技大學	7111085	化學工程與材料工程系博士班	D 日	D 博士	12	0	1	50 高雄市	2 技職
53	國立高雄科技大學	7111085	化學工程與材料工程系碩士班	D 日	M 碩士	112	0	49	50 高雄市	2 技職
53	國立高雄科技大學	7111085	化學工程與材料工程系碩士在職專班	N 職	M 碩士	72	0	25	50 高雄市	2 技職
53	國立高雄科技大學	7111085	化學工程與材料工程系	D 日	B 四技	476	25	112	50 高雄市	2 技職
53	國立高雄科技大學	7111085	化學工程與材料工程系	N 修	B 四技	138	0	34	50 高雄市	2 技職
53	國立高雄科技大學	7121030	海洋環境工程系碩士班	D 日	M 碩士	31	0	10	50 高雄市	2 技職
53	國立高雄科技大學	7121030	海洋環境工程系	D 日	B 四技	185	8	52	50 高雄市	2 技職
53	國立高雄科技大學	7121030	海洋環境工程系	N 修	B 四技	115	0	24	50 高雄市	2 技職
53	國立高雄科技大學	7121086	環境與安全衛生工程系碩士班	D 日	M 碩士	82	0	33	50 高雄市	2 技職
53	國立高雄科技大學	7121086	環境與安全衛生工程系碩士在職專班	N 職	M 碩士	99	0	21	50 高雄市	2 技職
53	國立高雄科技大學	7121086	環境與安全衛生工程系	D 日	B 四技	461	20	92	50 高雄市	2 技職
53	國立高雄科技大學	7121086	環境與安全衛生工程系	D 日	C 二技	0	0	1	50 高雄市	2 技職
53	國立高雄科技大學	7132123	能源與冷凍空調工程系	D 日	B 四技	36	3	0	50 高雄市	2 技職
53	國立高雄科技大學	7141021	電訊工程系碩士班	D 日	M 碩士	29	0	9	50 高雄市	2 技職
53	國立高雄科技大學	7141021	電訊工程系碩士在職專班	N 職	M 碩士	17	0	0	50 高雄市	2 技職
53	國立高雄科技大學	7141021	電訊工程系	D 日	B 四技	195	9	39	50 高雄市	2 技職
53	國立高雄科技大學	7141021	電訊工程系	N 修	B 四技	231	0	65	50 高雄市	2 技職
53	國立高雄科技大學	7141073	光電工程研究所	D 日	M 碩士	60	12	18	50 高雄市	2 技職
53	國立高雄科技大學	7141075	電腦與通訊工程系碩士班	D 日	M 碩士	74	0	24	50 高雄市	2 技職
53	國立高雄科技大學	7141075	電腦與通訊工程系碩士在職專班	N 職	M 碩士	20	0	2	50 高雄市	2 技職
53	國立高雄科技大學	7141075	電腦與通訊工程系	D 日	B 四技	510	20	110	50 高雄市	2 技職
53	國立高雄科技大學	7141075	電腦與通訊工程系	D 日	C 二技	4	0	0	50 高雄市	2 技職
53	國立高雄科技大學	7141081	半導體工程系碩士班	D 日	M 碩士	36	0	15	50 高雄市	2 技職
53	國立高雄科技大學	7141081	半導體工程系碩士在職專班	N 職	M 碩士	37	0	9	50 高雄市	2 技職
53	國立高雄科技大學	7141081	半導體工程系	D 日	B 四技	414	16	46	50 高雄市	2 技職
53	國立高雄科技大學	7141081	半導體工程系	N 修	B 四技	149	0	26	50 高雄市	2 技職
53	國立高雄科技大學	7141103	電子工程系博士班(建工校區)	D 日	D 博士	62	0	7	50 高雄市	2 技職
53	國立高雄科技大學	7141103	電子工程系碩士班	D 日	M 碩士	229	0	99	50 高雄市	2 技職
53	國立高雄科技大學	7141103	電子工程系碩士在職專班	N 職	M 碩士	83	0	35	50 高雄市	2 技職
53	國立高雄科技大學	7141103	電子工程系	D 日	B 四技	996	38	221	50 高雄市	2 技職
53	國立高雄科技大學	7141103	電子工程系(建工校區)	N 修	B 四技	279	0	47	50 高雄市	2 技職
53	國立高雄科技大學	7141105	電機工程系博士班	D 日	D 博士	37	0	2	50 高雄市	2 技職
53	國立高雄科技大學	7141105	電機工程系碩士班	D 日	M 碩士	151	0	51	50 高雄市	2 技職
53	國立高雄科技大學	7141105	電機工程系碩士在職專班	N 職	M 碩士	133	0	25	50 高雄市	2 技職
53	國立高雄科技大學	7141105	電機工程系	D 日	B 四技	710	34	177	50 高雄市	2 技職
53	國立高雄科技大學	7141105	電機工程系	N 修	B 四技	193	0	27	50 高雄市	2 技職
53	國立高雄科技大學	7141111	電機與資訊學院_智慧系統技優專班	D 日	B 四技	22	2	0	50 高雄市	2 技職
53	國立高雄科技大學	7151026	輪機工程系碩士班	D 日	M 碩士	9	0	5	50 高雄市	2 技職
53	國立高雄科技大學	7151026	輪機工程系碩士在職專班	N 職	M 碩士	32	0	3	50 高雄市	2 技職
53	國立高雄科技大學	7151026	輪機工程系	D 日	B 四技	413	19	77	50 高雄市	2 技職
53	國立高雄科技大學	7151026	輪機工程系	N 修	B 四技	219	0	30	50 高雄市	2 技職
53	國立高雄科技大學	7151026	輪機工程系	D 日	C 二技	102	0	56	50 高雄市	2 技職
53	國立高雄科技大學	7151026	輪機工程科	D 日	5 五專	238	0	53	50 高雄市	2 技職
53	國立高雄科技大學	7151071	機電工程系碩士班	D 日	M 碩士	73	0	26	50 高雄市	2 技職
53	國立高雄科技大學	7151071	機電工程系碩士在職專班	N 職	M 碩士	45	0	9	50 高雄市	2 技職
53	國立高雄科技大學	7151071	機電工程系	D 日	B 四技	507	22	127	50 高雄市	2 技職
53	國立高雄科技大學	7151072	機械工程系博士班	D 日	D 博士	53	0	8	50 高雄市	2 技職
53	國立高雄科技大學	7151072	機械工程系碩士班	D 日	M 碩士	153	0	49	50 高雄市	2 技職
53	國立高雄科技大學	7151072	機械工程系碩士在職專班	N 職	M 碩士	75	0	19	50 高雄市	2 技職
53	國立高雄科技大學	7151072	機械工程系	D 日	B 四技	705	31	180	50 高雄市	2 技職
53	國立高雄科技大學	7151072	機械工程系	N 修	B 四技	258	0	39	50 高雄市	2 技職
53	國立高雄科技大學	7151074	模具工程系博士班	D 日	D 博士	14	0	2	50 高雄市	2 技職
53	國立高雄科技大學	7151074	模具工程系碩士班	D 日	M 碩士	124	0	38	50 高雄市	2 技職
53	國立高雄科技大學	7151074	模具工程系碩士在職專班	N 職	M 碩士	59	0	16	50 高雄市	2 技職
53	國立高雄科技大學	7151074	模具工程系	D 日	B 四技	728	30	166	50 高雄市	2 技職
53	國立高雄科技大學	7151074	模具工程系	N 修	B 四技	187	0	27	50 高雄市	2 技職
53	國立高雄科技大學	7151074	模具工程系	D 日	C 二技	40	0	18	50 高雄市	2 技職
53	國立高雄科技大學	7151074	模具工程系	N 修	C 二技	0	0	1	50 高雄市	2 技職
53	國立高雄科技大學	7151074	模具工程科	D 日	5 五專	140	0	0	50 高雄市	2 技職
53	國立高雄科技大學	7151122	海事學院_智慧海事技優專班	D 日	B 四技	63	2	0	50 高雄市	2 技職
53	國立高雄科技大學	7163029	造船及海洋工程系碩士班	D 日	M 碩士	20	0	11	50 高雄市	2 技職
53	國立高雄科技大學	7163029	造船及海洋工程系碩士在職專班	N 職	M 碩士	25	0	4	50 高雄市	2 技職
53	國立高雄科技大學	7163029	造船及海洋工程系	D 日	B 四技	437	12	98	50 高雄市	2 技職
53	國立高雄科技大學	7163029	造船及海洋工程系	N 修	B 四技	142	0	32	50 高雄市	2 技職
53	國立高雄科技大學	7191091	工業工程與管理系博士班	D 日	D 博士	45	0	4	50 高雄市	2 技職
53	國立高雄科技大學	7191091	工業工程與管理系碩士班	D 日	M 碩士	62	0	35	50 高雄市	2 技職
53	國立高雄科技大學	7191091	工業工程與管理系碩士在職專班	N 職	M 碩士	100	0	42	50 高雄市	2 技職
53	國立高雄科技大學	7191091	工業工程與管理系	D 日	B 四技	239	15	60	50 高雄市	2 技職
53	國立高雄科技大學	7191091	工業工程與管理系	N 修	B 四技	124	0	19	50 高雄市	2 技職
53	國立高雄科技大學	7191091	工業工程與管理系	D 日	C 二技	31	0	22	50 高雄市	2 技職
53	國立高雄科技大學	7191091	工業工程與管理系	N 修	C 二技	0	0	1	50 高雄市	2 技職
53	國立高雄科技大學	7194088	工學院工程科技博士班	D 日	D 博士	80	3	8	50 高雄市	2 技職
53	國立高雄科技大學	7194094	海事學院海事科技產學合作博士班	D 日	D 博士	28	2	0	50 高雄市	2 技職
53	國立高雄科技大學	7194118	海事風電工程碩士學位學程	D 日	M 碩士	12	2	5	50 高雄市	2 技職
53	國立高雄科技大學	7211039	水產食品科學系碩士班	D 日	M 碩士	37	0	13	50 高雄市	2 技職
53	國立高雄科技大學	7211039	水產食品科學系碩士在職專班	N 職	M 碩士	25	0	12	50 高雄市	2 技職
53	國立高雄科技大學	7211039	水產食品科學系	D 日	B 四技	450	17	111	50 高雄市	2 技職
53	國立高雄科技大學	7211039	水產食品科學系	N 修	B 四技	149	0	34	50 高雄市	2 技職
53	國立高雄科技大學	7321077	土木工程系	D 日	D 博士	15	0	2	50 高雄市	2 技職
53	國立高雄科技大學	7321077	土木工程系碩士班	D 日	M 碩士	46	0	24	50 高雄市	2 技職
53	國立高雄科技大學	7321077	土木工程系	N 職	M 碩士	75	0	33	50 高雄市	2 技職
53	國立高雄科技大學	7321077	土木工程系	D 日	B 四技	553	25	127	50 高雄市	2 技職
53	國立高雄科技大學	7321077	土木工程系	N 修	C 二技	64	0	32	50 高雄市	2 技職
53	國立高雄科技大學	7321077	土木工程科	D 日	5 五專	145	0	0	50 高雄市	2 技職
53	國立高雄科技大學	7321082	營建工程系碩士班	D 日	M 碩士	45	0	8	50 高雄市	2 技職
53	國立高雄科技大學	7321082	營建工程系營建工程與管理碩士在職專班	N 職	M 碩士	40	0	7	50 高雄市	2 技職
53	國立高雄科技大學	7321082	營建工程系	D 日	B 四技	496	16	112	50 高雄市	2 技職
53	國立高雄科技大學	7321082	營建工程系	D 日	C 二技	1	0	0	50 高雄市	2 技職
53	國立高雄科技大學	8193007	海洋事務與產業管理研究所	D 日	M 碩士	23	5	31	50 高雄市	2 技職
53	國立高雄科技大學	8311045	漁業生產與管理系碩士班	D 日	M 碩士	12	0	8	50 高雄市	2 技職
53	國立高雄科技大學	8311045	漁業生產與管理系碩士在職專班	N 職	M 碩士	8	0	7	50 高雄市	2 技職
53	國立高雄科技大學	8311045	漁業生產與管理系	D 日	B 四技	196	10	54	50 高雄市	2 技職
53	國立高雄科技大學	8311045	漁業生產與管理系	N 修	B 四技	16	0	21	50 高雄市	2 技職
53	國立高雄科技大學	8311045	漁業生產與管理科	D 日	5 五專	91	0	0	50 高雄市	2 技職
53	國立高雄科技大學	8312047	水產養殖系碩士班	D 日	M 碩士	25	0	4	50 高雄市	2 技職
53	國立高雄科技大學	8312047	水產養殖系	D 日	B 四技	410	15	103	50 高雄市	2 技職
53	國立高雄科技大學	8312047	水產養殖系	N 修	B 四技	91	0	24	50 高雄市	2 技職
53	國立高雄科技大學	10151055	海洋休閒管理系碩士班	D 日	M 碩士	21	0	7	50 高雄市	2 技職
53	國立高雄科技大學	10151055	海洋休閒管理系	D 日	B 四技	220	9	51	50 高雄市	2 技職
53	國立高雄科技大學	10151055	海洋休閒管理系	N 修	B 四技	149	0	34	50 高雄市	2 技職
53	國立高雄科技大學	10151096	觀光管理系觀光與餐旅管理碩士班	D 日	M 碩士	30	0	9	50 高雄市	2 技職
53	國立高雄科技大學	10151096	觀光管理系觀光與餐旅管理碩士在職專班	N 職	M 碩士	66	0	19	50 高雄市	2 技職
53	國立高雄科技大學	10151096	觀光管理系	D 日	B 四技	203	9	77	50 高雄市	2 技職
53	國立高雄科技大學	10151096	觀光管理系	N 修	B 四技	142	0	40	50 高雄市	2 技職
53	國立高雄科技大學	10412060	航運管理系博士班	D 日	D 博士	18	0	2	50 高雄市	2 技職
53	國立高雄科技大學	10412060	航運管理系碩士班	D 日	M 碩士	31	0	7	50 高雄市	2 技職
53	國立高雄科技大學	10412060	航運管理系碩士在職專班	N 職	M 碩士	44	0	8	50 高雄市	2 技職
53	國立高雄科技大學	10412060	航運管理系	D 日	B 四技	401	14	93	50 高雄市	2 技職
53	國立高雄科技大學	10412060	航運管理系	N 修	B 四技	118	0	18	50 高雄市	2 技職
53	國立高雄科技大學	10414061	航運技術系碩士班	D 日	M 碩士	14	0	2	50 高雄市	2 技職
53	國立高雄科技大學	10414061	航運技術系碩士在職專班	N 職	M 碩士	4	0	1	50 高雄市	2 技職
53	國立高雄科技大學	10414061	航運技術系	D 日	B 四技	221	13	64	50 高雄市	2 技職
53	國立高雄科技大學	10414061	航運技術系	D 日	C 二技	120	0	37	50 高雄市	2 技職
53	國立高雄科技大學	10414065	航海科	D 日	5 五專	253	0	39	50 高雄市	2 技職
53	國立高雄科技大學	10414066	海事資訊科技系碩士在職專班	N 職	M 碩士	11	0	2	50 高雄市	2 技職
53	國立高雄科技大學	99999Z01	通識及共同科目	D 日		0	24	0	50 高雄市	2 技職
53	國立高雄科技大學	99999Z03	軍訓教官	D 日		0	6	0	50 高雄市	2 技職
53	國立高雄科技大學	99999Z05	師資培育中心	D 日		0	5	0	50 高雄市	2 技職
53	國立高雄科技大學	99999Z07	體育室	D 日		0	13	0	50 高雄市	2 技職
53	國立高雄科技大學	99999Z08	語言中心	D 日		0	17	0	50 高雄市	2 技職
53	國立高雄科技大學	99999Z99	其他(包括行政助教)	D 日		0	3	0	50 高雄市	2 技職
144	國立臺灣戲曲學院	2151001	戲曲音樂學系	D 日	B 四技	84	4	24	30 臺北市	2 技職
144	國立臺灣戲曲學院	2152004	歌仔戲學系	D 日	B 四技	55	4	18	30 臺北市	2 技職
144	國立臺灣戲曲學院	2152005	京劇學系	D 日	B 四技	85	5	18	30 臺北市	2 技職
144	國立臺灣戲曲學院	2152006	客家戲學系	D 日	B 四技	77	4	10	30 臺北市	2 技職
144	國立臺灣戲曲學院	2152007	劇場藝術學系	D 日	B 四技	117	5	35	30 臺北市	2 技職
144	國立臺灣戲曲學院	2152007	劇場藝術學系	N 修	B 四技	0	0	1	30 臺北市	2 技職
144	國立臺灣戲曲學院	2152009	民俗技藝學系	D 日	B 四技	98	5	16	30 臺北市	2 技職
144	國立臺灣戲曲學院	99999Z01	通識及共同科目	D 日		0	4	0	30 臺北市	2 技職
221	國立臺南護理專科學校	9131001	護理科	D 日	5 五專	1308	60	240	21 臺南市	2 技職
221	國立臺南護理專科學校	9211003	老人服務事業科	N 修	2 二專	43	0	0	21 臺南市	2 技職
221	國立臺南護理專科學校	9211003	老人服務事業科	D 日	5 五專	299	11	50	21 臺南市	2 技職
221	國立臺南護理專科學校	10121004	化妝品應用科	D 日	2 二專	77	0	56	21 臺南市	2 技職
221	國立臺南護理專科學校	10121004	化妝品應用科	D 日	5 五專	258	9	56	21 臺南市	2 技職
221	國立臺南護理專科學校	99999Z01	通識及共同科目	D 日		0	20	0	21 臺南市	2 技職
222	國立臺東專科學校	2141017	創意商品設計科	D 日	2 二專	54	0	17	14 臺東縣	2 技職
222	國立臺東專科學校	2141017	創意商品設計科	D 日	5 五專	8	4	5	14 臺東縣	2 技職
222	國立臺東專科學校	4131015	行銷與流通管理科	D 日	2 二專	32	3	15	14 臺東縣	2 技職
222	國立臺東專科學校	6131003	資訊管理科	D 日	2 二專	53	5	26	14 臺東縣	2 技職
222	國立臺東專科學校	6131003	資訊管理科	N 修	2 二專	0	0	1	14 臺東縣	2 技職
222	國立臺東專科學校	7141004	電機工程科	D 日	2 二專	61	4	41	14 臺東縣	2 技職
222	國立臺東專科學校	7141004	電機工程科	D 日	5 五專	0	0	1	14 臺東縣	2 技職
222	國立臺東專科學校	7161005	動力機械科	D 日	2 二專	81	7	52	14 臺東縣	2 技職
222	國立臺東專科學校	7161005	動力機械科	N 修	2 二專	3	0	7	14 臺東縣	2 技職
222	國立臺東專科學校	7211012	食品科技科	N 修	2 二專	28	0	10	14 臺東縣	2 技職
222	國立臺東專科學校	7211012	食品科技科	D 日	5 五專	94	5	14	14 臺東縣	2 技職
222	國立臺東專科學校	7311007	建築科	D 日	2 二專	73	6	45	14 臺東縣	2 技職
222	國立臺東專科學校	8121011	園藝暨景觀科	D 日	2 二專	44	0	26	14 臺東縣	2 技職
222	國立臺東專科學校	8121011	園藝暨景觀科	N 修	2 二專	65	0	32	14 臺東縣	2 技職
222	國立臺東專科學校	8121011	園藝暨景觀科	D 日	5 五專	24	8	4	14 臺東縣	2 技職
222	國立臺東專科學校	10131014	餐旅管理科	D 日	2 二專	40	0	23	14 臺東縣	2 技職
222	國立臺東專科學校	10131014	餐旅管理科	D 日	5 五專	95	6	21	14 臺東縣	2 技職
222	國立臺東專科學校	99999Z01	通識及共同科目	D 日		0	13	0	14 臺東縣	2 技職
1001	東海大學	1111001	教育研究所	D 日	M 碩士	43	10	8	19 臺中市	1 一般
1001	東海大學	1111001	教育研究所	N 職	M 碩士	44	0	23	19 臺中市	1 一般
1001	東海大學	2123011	工業設計學系	D 日	M 碩士	17	0	4	19 臺中市	1 一般
1001	東海大學	2123011	工業設計學系	N 職	M 碩士	16	0	2	19 臺中市	1 一般
1001	東海大學	2123011	工業設計學系	D 日	B 學士	165	10	35	19 臺中市	1 一般
1001	東海大學	2131002	美術學系	D 日	M 碩士	68	0	11	19 臺中市	1 一般
1001	東海大學	2131002	美術學系	N 職	M 碩士	75	0	14	19 臺中市	1 一般
1001	東海大學	2131002	美術學系	D 日	B 學士	204	11	42	19 臺中市	1 一般
1001	東海大學	2131002	美術學系	P 進	B 學士	115	0	38	19 臺中市	1 一般
1001	東海大學	2151003	音樂學系	D 日	M 碩士	68	0	22	19 臺中市	1 一般
1001	東海大學	2151003	音樂學系	D 日	B 學士	162	14	37	19 臺中市	1 一般
1001	東海大學	2152058	表演藝術與創作碩士學位學程	D 日	M 碩士	17	2	1	19 臺中市	1 一般
1001	東海大學	02199Y09	藝術學院	D 日		0	1	0	19 臺中市	1 一般
1001	東海大學	2221009	歷史學系	D 日	M 碩士	18	0	0	19 臺中市	1 一般
1001	東海大學	2221009	歷史學系	D 日	B 學士	226	8	63	19 臺中市	1 一般
1001	東海大學	2231010	哲學系	D 日	D 博士	18	0	1	19 臺中市	1 一般
1001	東海大學	2231010	哲學系	D 日	M 碩士	18	0	7	19 臺中市	1 一般
1001	東海大學	2231010	哲學系	N 職	M 碩士	20	0	1	19 臺中市	1 一般
1001	東海大學	2231010	哲學系	D 日	B 學士	195	11	38	19 臺中市	1 一般
1001	東海大學	2311005	外國語文學系	D 日	M 碩士	35	0	4	19 臺中市	1 一般
1001	東海大學	2311005	外國語文學系	D 日	B 學士	392	21	98	19 臺中市	1 一般
1001	東海大學	2311007	日本語言文化學系	D 日	M 碩士	21	0	2	19 臺中市	1 一般
1001	東海大學	2311007	日本語言文化學系	D 日	B 學士	426	15	91	19 臺中市	1 一般
1001	東海大學	2322004	中國文學系	D 日	D 博士	22	0	0	19 臺中市	1 一般
1001	東海大學	2322004	中國文學系	D 日	M 碩士	37	0	6	19 臺中市	1 一般
1001	東海大學	2322004	中國文學系	N 職	M 碩士	2	0	0	19 臺中市	1 一般
1001	東海大學	2322004	中國文學系	D 日	B 學士	394	17	88	19 臺中市	1 一般
1001	東海大學	2323062	華語文教學國際碩士學位學程	D 日	M 碩士	19	2	0	19 臺中市	1 一般
1001	東海大學	3111012	經濟學系	D 日	M 碩士	15	0	9	19 臺中市	1 一般
1001	東海大學	3111012	經濟學系	D 日	B 學士	492	15	128	19 臺中市	1 一般
1001	東海大學	3111012	經濟學系	P 進	B 學士	1	0	0	19 臺中市	1 一般
1001	東海大學	3121013	政治學系	D 日	D 博士	35	0	1	19 臺中市	1 一般
1001	東海大學	3121013	政治學系	D 日	M 碩士	27	0	4	19 臺中市	1 一般
1001	東海大學	3121013	政治學系	D 日	B 學士	386	13	100	19 臺中市	1 一般
1001	東海大學	3141014	社會學系	D 日	D 博士	32	0	5	19 臺中市	1 一般
1001	東海大學	3141014	社會學系	D 日	M 碩士	31	0	3	19 臺中市	1 一般
1001	東海大學	3141014	社會學系	D 日	B 學士	377	13	95	19 臺中市	1 一般
1001	東海大學	4111018	會計學系	D 日	M 碩士	18	0	13	19 臺中市	1 一般
1001	東海大學	4111018	會計學系	N 職	M 碩士	2	0	2	19 臺中市	1 一般
1001	東海大學	4111018	會計學系	D 日	B 學士	462	14	131	19 臺中市	1 一般
1001	東海大學	4121024	財務金融學系	D 日	M 碩士	39	0	13	19 臺中市	1 一般
1001	東海大學	4121024	財務金融學系	N 職	M 碩士	1	0	0	19 臺中市	1 一般
1001	東海大學	4121024	財務金融學系	D 日	B 學士	502	12	124	19 臺中市	1 一般
1001	東海大學	4131019	企業管理學系	D 日	M 碩士	65	0	19	19 臺中市	1 一般
1001	東海大學	4131019	企業管理學系	D 日	B 學士	683	17	149	19 臺中市	1 一般
1001	東海大學	4131021	國際學院國際經營管理學位學程	D 日	B 學士	268	4	57	19 臺中市	1 一般
1001	東海大學	4131025	高階經營管理碩士在職專班	N 職	M 碩士	425	1	105	19 臺中市	1 一般
1001	東海大學	4131059	國際企業管理碩士學位學程	D 日	M 碩士	53	0	9	19 臺中市	1 一般
1001	東海大學	4133044	工業工程與經營資訊學系高階醫務工程與管理碩士在職專班	N 職	M 碩士	32	0	12	19 臺中市	1 一般
1001	東海大學	4134016	行政管理暨政策學系	D 日	M 碩士	13	0	3	19 臺中市	1 一般
1001	東海大學	4134016	行政管理暨政策學系第三部門碩士在職專班	N 職	M 碩士	5	0	0	19 臺中市	1 一般
1001	東海大學	4134016	行政管理暨政策學系	D 日	B 學士	339	9	57	19 臺中市	1 一般
1001	東海大學	4134017	公共事務碩士專班	N 職	M 碩士	49	2	13	19 臺中市	1 一般
1001	東海大學	4141023	國際經營與貿易學系	D 日	M 碩士	29	0	12	19 臺中市	1 一般
1001	東海大學	4141023	國際經營與貿易學系	D 日	B 學士	636	15	165	19 臺中市	1 一般
1001	東海大學	4211027	法律學系	D 日	D 博士	20	0	3	19 臺中市	1 一般
1001	東海大學	4211027	法律學系	D 日	M 碩士	145	0	22	19 臺中市	1 一般
1001	東海大學	4211027	法律學系	D 日	B 學士	513	19	133	19 臺中市	1 一般
1001	東海大學	4211027	法律學系	P 進	B 學士	122	0	33	19 臺中市	1 一般
1001	東海大學	5111028	生命科學系	D 日	D 博士	16	0	2	19 臺中市	1 一般
1001	東海大學	5111028	生命科學系	D 日	M 碩士	13	0	9	19 臺中市	1 一般
1001	東海大學	5111028	生命科學系	D 日	B 學士	336	16	65	19 臺中市	1 一般
1001	東海大學	5111061	生物多樣性國際研究生博士學位學程	D 日	D 博士	4	2	0	19 臺中市	1 一般
1001	東海大學	5123060	生醫暨材料科學國際博士學位學程	D 日	D 博士	3	2	0	19 臺中市	1 一般
1001	東海大學	5211056	永續科學與工程學士學位學程	D 日	B 學士	0	0	25	19 臺中市	1 一般
1001	東海大學	5211065	永續科學與管理學士學位學程	D 日	B 學士	77	4	0	19 臺中市	1 一般
1001	東海大學	5311030	化學系	D 日	D 博士	10	0	2	19 臺中市	1 一般
1001	東海大學	5311030	化學系	D 日	M 碩士	27	0	18	19 臺中市	1 一般
1001	東海大學	5311030	化學系	D 日	B 學士	353	21	85	19 臺中市	1 一般
1001	東海大學	5331032	應用物理學系	D 日	D 博士	6	0	0	19 臺中市	1 一般
1001	東海大學	5331032	應用物理學系	D 日	M 碩士	13	0	2	19 臺中市	1 一般
1001	東海大學	5331032	應用物理學系	D 日	B 學士	201	14	38	19 臺中市	1 一般
1001	東海大學	5411034	應用數學系	D 日	M 碩士	12	0	4	19 臺中市	1 一般
1001	東海大學	5411034	應用數學系	D 日	B 學士	166	12	32	19 臺中市	1 一般
1001	東海大學	5421035	統計學系	D 日	D 博士	3	0	2	19 臺中市	1 一般
1001	東海大學	5421035	統計學系	D 日	M 碩士	10	0	11	19 臺中市	1 一般
1001	東海大學	5421035	統計學系	D 日	B 學士	372	13	101	19 臺中市	1 一般
1001	東海大學	6131039	資訊工程學系	D 日	M 碩士	51	0	12	19 臺中市	1 一般
1001	東海大學	6131039	資訊工程學系	N 職	M 碩士	22	0	7	19 臺中市	1 一般
1001	東海大學	6131039	資訊工程學系	D 日	B 學士	625	19	118	19 臺中市	1 一般
1001	東海大學	6131039	資訊工程學系	P 進	B 學士	17	0	9	19 臺中市	1 一般
1001	東海大學	6133047	數位創新碩士學位學程	D 日	M 碩士	32	2	2	19 臺中市	1 一般
1001	東海大學	6134036	資訊管理學系	D 日	M 碩士	35	0	15	19 臺中市	1 一般
1001	東海大學	6134036	資訊管理學系	D 日	B 學士	267	9	57	19 臺中市	1 一般
1001	東海大學	7111042	化學工程與材料工程學系	D 日	D 博士	2	0	1	19 臺中市	1 一般
1001	東海大學	7111042	化學工程與材料工程學系	D 日	M 碩士	45	0	11	19 臺中市	1 一般
1001	東海大學	7111042	化學工程與材料工程學系	D 日	B 學士	348	13	105	19 臺中市	1 一般
1001	東海大學	7121045	環境科學與工程學系	D 日	D 博士	4	0	2	19 臺中市	1 一般
1001	東海大學	7121045	環境科學與工程學系	D 日	M 碩士	27	0	14	19 臺中市	1 一般
1001	東海大學	7121045	環境科學與工程學系	D 日	B 學士	311	10	74	19 臺中市	1 一般
1001	東海大學	7141037	電機工程學系	D 日	M 碩士	31	0	9	19 臺中市	1 一般
1001	東海大學	7141037	電機工程學系	D 日	B 學士	367	11	74	19 臺中市	1 一般
1001	東海大學	7191044	工業工程與經營資訊學系	D 日	D 博士	29	0	1	19 臺中市	1 一般
1001	東海大學	7191044	工業工程與經營資訊學系	D 日	M 碩士	59	0	20	19 臺中市	1 一般
1001	東海大學	7191044	工業工程與經營資訊學系	D 日	B 學士	383	14	104	19 臺中市	1 一般
1001	東海大學	07199Y40	工學院	D 日		0	3	0	19 臺中市	1 一般
1001	東海大學	7211052	食品科學系	D 日	M 碩士	40	0	13	19 臺中市	1 一般
1001	東海大學	7211052	食品科學系	D 日	B 學士	354	12	78	19 臺中市	1 一般
1001	東海大學	7311048	建築學系	D 日	M 碩士	62	0	16	19 臺中市	1 一般
1001	東海大學	7311048	建築學系	D 日	B 學士	181	16	27	19 臺中市	1 一般
1001	東海大學	7312049	景觀學系	D 日	M 碩士	24	0	3	19 臺中市	1 一般
1001	東海大學	7312049	景觀學系	N 職	M 碩士	31	0	3	19 臺中市	1 一般
