學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
1002	輔仁大學	2231037	哲學系	N 職	M 碩士	29	0	4	01 新北市	1 一般
1002	輔仁大學	2231037	哲學系	D 日	B 學士	467	13	94	01 新北市	1 一般
1002	輔仁大學	2231037	哲學系	P 進	B 學士	37	0	25	01 新北市	1 一般
1002	輔仁大學	2299060	跨文化研究所比較文學與跨文化研究博士班	D 日	D 博士	46	0	6	01 新北市	1 一般
1002	輔仁大學	2299060	跨文化研究所語言學碩士班	D 日	M 碩士	113	7	18	01 新北市	1 一般
1002	輔仁大學	2299060	跨文化研究所翻譯學碩士在職專班	N 職	M 碩士	53	0	8	01 新北市	1 一般
1002	輔仁大學	2299093	人文社會服務進修學士學位學程	P 進	B 學士	134	2	0	01 新北市	1 一般
1002	輔仁大學	2311009	日本語文學系	D 日	M 碩士	40	0	3	01 新北市	1 一般
1002	輔仁大學	2311009	日本語文學系	D 日	B 學士	493	17	119	01 新北市	1 一般
1002	輔仁大學	2311009	日本語文學系	P 進	B 學士	389	0	71	01 新北市	1 一般
1002	輔仁大學	2311016	西班牙語文學系	D 日	M 碩士	26	0	2	01 新北市	1 一般
1002	輔仁大學	2311016	西班牙語文學系	D 日	B 學士	271	9	64	01 新北市	1 一般
1002	輔仁大學	2311021	法國語文學系	D 日	M 碩士	27	0	7	01 新北市	1 一般
1002	輔仁大學	2311021	法國語文學系	D 日	B 學士	276	9	61	01 新北市	1 一般
1002	輔仁大學	2311033	英國語文學系	D 日	M 碩士	33	0	9	01 新北市	1 一般
1002	輔仁大學	2311033	英國語文學系	D 日	B 學士	274	19	56	01 新北市	1 一般
1002	輔仁大學	2311033	英國語文學系	P 進	B 學士	329	0	56	01 新北市	1 一般
1002	輔仁大學	2311057	義大利語文學系	D 日	B 學士	258	7	58	01 新北市	1 一般
1002	輔仁大學	2311072	德語語文學系	D 日	M 碩士	30	0	5	01 新北市	1 一般
1002	輔仁大學	2311072	德語語文學系	D 日	B 學士	260	10	60	01 新北市	1 一般
1002	輔仁大學	2322003	中國文學系	D 日	D 博士	24	0	3	01 新北市	1 一般
1002	輔仁大學	2322003	中國文學系	D 日	M 碩士	35	0	6	01 新北市	1 一般
1002	輔仁大學	2322003	中國文學系	D 日	B 學士	492	15	107	01 新北市	1 一般
1002	輔仁大學	2322003	中國文學系	P 進	B 學士	124	0	25	01 新北市	1 一般
1002	輔仁大學	02399Y16	外國語文學院	D 日		0	4	0	01 新北市	1 一般
1002	輔仁大學	3111055	經濟學系	D 日	M 碩士	23	0	14	01 新北市	1 一般
1002	輔仁大學	3111055	經濟學系	D 日	B 學士	473	13	98	01 新北市	1 一般
1002	輔仁大學	3111055	經濟學系	P 進	B 學士	187	0	40	01 新北市	1 一般
1002	輔仁大學	3131007	心理學系	D 日	D 博士	38	0	7	01 新北市	1 一般
1002	輔仁大學	3131007	心理學系	D 日	M 碩士	56	0	11	01 新北市	1 一般
1002	輔仁大學	3131007	心理學系	D 日	B 學士	273	11	54	01 新北市	1 一般
1002	輔仁大學	3131081	臨床心理學系	D 日	M 碩士	66	0	10	01 新北市	1 一般
1002	輔仁大學	3131081	臨床心理學系	D 日	B 學士	264	10	66	01 新北市	1 一般
1002	輔仁大學	3141023	社會學系	D 日	M 碩士	18	0	6	01 新北市	1 一般
1002	輔仁大學	3141023	社會學系	D 日	B 學士	244	9	61	01 新北市	1 一般
1002	輔仁大學	3211001	大眾傳播學士學位學程	P 進	B 學士	454	2	76	01 新北市	1 一般
1002	輔仁大學	3211002	大眾傳播學研究所	D 日	M 碩士	72	7	23	01 新北市	1 一般
1002	輔仁大學	3211002	大眾傳播學研究所	N 職	M 碩士	53	0	9	01 新北市	1 一般
1002	輔仁大學	3212053	新聞傳播學系	D 日	B 學士	251	7	70	01 新北市	1 一般
1002	輔仁大學	3213070	影像傳播學系	D 日	B 學士	282	6	63	01 新北市	1 一般
1002	輔仁大學	3221051	博物館學研究所	D 日	M 碩士	60	5	9	01 新北市	1 一般
1002	輔仁大學	3222065	圖書資訊學系	D 日	M 碩士	21	0	5	01 新北市	1 一般
1002	輔仁大學	3222065	圖書資訊學系	D 日	B 學士	225	9	66	01 新北市	1 一般
1002	輔仁大學	3222065	圖書資訊學系	P 進	B 學士	89	0	29	01 新北市	1 一般
1002	輔仁大學	4111054	會計學系	D 日	M 碩士	50	0	25	01 新北市	1 一般
1002	輔仁大學	4111054	會計學系	N 職	M 碩士	50	0	20	01 新北市	1 一般
1002	輔仁大學	4111054	會計學系	D 日	B 學士	477	16	130	01 新北市	1 一般
1002	輔仁大學	4121027	金融與國際企業學系金融碩士班	D 日	M 碩士	47	0	23	01 新北市	1 一般
1002	輔仁大學	4121027	金融與國際企業學系金融碩士在職專班	N 職	M 碩士	72	0	31	01 新北市	1 一般
1002	輔仁大學	4121027	金融與國際企業學系	D 日	B 學士	480	17	122	01 新北市	1 一般
1002	輔仁大學	4131015	企業管理學系管理學碩士班	D 日	M 碩士	90	0	34	01 新北市	1 一般
1002	輔仁大學	4131015	企業管理學系碩士在職專班(廈門)	N 職	M 碩士	78	0	30	01 新北市	1 一般
1002	輔仁大學	4131015	企業管理學系	D 日	B 學士	789	25	173	01 新北市	1 一般
1002	輔仁大學	4131025	社會企業碩士學位學程	D 日	M 碩士	28	0	3	01 新北市	1 一般
1002	輔仁大學	4131025	社會企業碩士在職學位學程	N 職	M 碩士	44	0	9	01 新北市	1 一般
1002	輔仁大學	4131039	商業管理學士學位學程	P 進	B 學士	452	3	98	01 新北市	1 一般
1002	輔仁大學	4131041	國際創業與經營管理碩士學位學程	N 職	M 碩士	52	0	36	01 新北市	1 一般
1002	輔仁大學	4131044	國際經營管理碩士學位學程	D 日	M 碩士	28	1	14	01 新北市	1 一般
1002	輔仁大學	4143069	廣告傳播學系	D 日	B 學士	274	7	65	01 新北市	1 一般
1002	輔仁大學	4191040	商學研究所	D 日	D 博士	76	8	12	01 新北市	1 一般
1002	輔仁大學	4199028	非營利組織管理碩士學位學程	N 職	M 碩士	66	1	16	01 新北市	1 一般
1002	輔仁大學	4199032	科技管理碩士學位學程	N 職	M 碩士	60	2	29	01 新北市	1 一般
1002	輔仁大學	4211020	法律學系	D 日	D 博士	37	0	5	01 新北市	1 一般
1002	輔仁大學	4211020	法律學系	D 日	M 碩士	98	0	20	01 新北市	1 一般
1002	輔仁大學	4211020	法律學系	N 職	M 碩士	83	0	6	01 新北市	1 一般
1002	輔仁大學	4211020	法律學系	D 日	B 學士	630	25	150	01 新北市	1 一般
1002	輔仁大學	4211020	法律學系	P 進	B 學士	232	0	58	01 新北市	1 一般
1002	輔仁大學	4211038	財經法律學系	D 日	M 碩士	68	0	12	01 新北市	1 一般
1002	輔仁大學	4211038	財經法律學系原住民碩士在職專班	N 職	M 碩士	79	0	2	01 新北市	1 一般
1002	輔仁大學	4211038	財經法律學系	D 日	B 學士	253	10	64	01 新北市	1 一般
1002	輔仁大學	5111011	生命科學系	D 日	M 碩士	19	0	12	01 新北市	1 一般
1002	輔仁大學	5111011	生命科學系	D 日	B 學士	446	13	101	01 新北市	1 一般
1002	輔仁大學	5191036	食品營養博士學位學程	D 日	D 博士	35	2	3	01 新北市	1 一般
1002	輔仁大學	5191080	營養科學系	D 日	M 碩士	25	0	12	01 新北市	1 一般
1002	輔仁大學	5191080	營養科學系	D 日	B 學士	256	9	61	01 新北市	1 一般
1002	輔仁大學	5311005	化學系	D 日	D 博士	17	0	3	01 新北市	1 一般
1002	輔仁大學	5311005	化學系	D 日	M 碩士	47	0	20	01 新北市	1 一般
1002	輔仁大學	5311005	化學系	D 日	B 學士	489	17	92	01 新北市	1 一般
1002	輔仁大學	5331022	物理學系	D 日	M 碩士	15	0	3	01 新北市	1 一般
1002	輔仁大學	5331022	物理學系	D 日	B 學士	400	12	70	01 新北市	1 一般
1002	輔仁大學	5411073	數學系	D 日	M 碩士	14	0	2	01 新北市	1 一般
1002	輔仁大學	5411073	數學系	D 日	B 學士	457	13	65	01 新北市	1 一般
1002	輔仁大學	5421049	統計資訊學系應用統計碩士班	D 日	M 碩士	50	0	13	01 新北市	1 一般
1002	輔仁大學	5421049	統計資訊學系應用統計碩士在職專班	N 職	M 碩士	39	0	13	01 新北市	1 一般
1002	輔仁大學	5421049	統計資訊學系	D 日	B 學士	462	15	114	01 新北市	1 一般
1002	輔仁大學	6131058	資訊工程學系	D 日	M 碩士	48	0	17	01 新北市	1 一般
1002	輔仁大學	6131058	資訊工程學系	N 職	M 碩士	29	0	4	01 新北市	1 一般
1002	輔仁大學	6131058	資訊工程學系	D 日	B 學士	533	16	101	01 新北市	1 一般
1002	輔仁大學	6131059	資訊管理學系	D 日	M 碩士	34	0	25	01 新北市	1 一般
1002	輔仁大學	6131059	資訊管理學系	N 職	M 碩士	56	0	25	01 新北市	1 一般
1002	輔仁大學	6131059	資訊管理學系	D 日	B 學士	462	14	113	01 新北市	1 一般
1002	輔仁大學	6131077	應用科學與工程研究所	D 日	D 博士	29	7	8	01 新北市	1 一般
1002	輔仁大學	6131098	人工智慧與資訊安全學士學位學程	D 日	B 學士	16	2	0	01 新北市	1 一般
1002	輔仁大學	6132050	軟體工程與數位創意學士學位學程	P 進	B 學士	189	0	25	01 新北市	1 一般
1002	輔仁大學	6132097	醫學資訊與健康科技進修學士學位學程	P 進	B 學士	55	1	0	01 新北市	1 一般
1002	輔仁大學	6134096	資訊創新與數位生活進修學士學位學程	P 進	B 學士	62	2	0	01 新北市	1 一般
1002	輔仁大學	6199086	醫學資訊與創新應用學士學位學程	D 日	B 學士	158	2	28	01 新北市	1 一般
1002	輔仁大學	7141064	電機工程學系	D 日	M 碩士	40	0	16	01 新北市	1 一般
1002	輔仁大學	7141064	電機工程學系	N 職	M 碩士	0	0	2	01 新北市	1 一般
1002	輔仁大學	7141064	電機工程學系	D 日	B 學士	479	13	91	01 新北市	1 一般
1002	輔仁大學	7211035	食品科學系	D 日	M 碩士	47	0	20	01 新北市	1 一般
1002	輔仁大學	7211035	食品科學系	D 日	B 學士	242	8	52	01 新北市	1 一般
1002	輔仁大學	7312052	景觀設計學系	D 日	M 碩士	28	0	6	01 新北市	1 一般
1002	輔仁大學	7312052	景觀設計學系	D 日	B 學士	254	8	52	01 新北市	1 一般
1002	輔仁大學	9121013	生物醫學暨藥學研究所	D 日	M 碩士	13	4	8	01 新北市	1 一般
1002	輔仁大學	9121085	醫學系	D 日	B 學士	328	52	48	01 新北市	1 一般
1002	輔仁大學	9121090	生物醫學海量資料分析碩士學位學程	D 日	M 碩士	5	2	2	01 新北市	1 一般
1002	輔仁大學	9131088	護理學系	D 日	M 碩士	37	0	3	01 新北市	1 一般
1002	輔仁大學	9131088	護理學系	D 日	B 學士	403	15	111	01 新北市	1 一般
1002	輔仁大學	9131088	護理學系	N 修	C 二技	58	0	30	01 新北市	1 一般
1002	輔仁大學	9152084	職能治療學系	D 日	B 學士	241	7	55	01 新北市	1 一般
1002	輔仁大學	9161091	生技醫藥博士學位學程	D 日	D 博士	6	2	0	01 新北市	1 一般
1002	輔仁大學	9191004	公共衛生學系	D 日	M 碩士	27	0	10	01 新北市	1 一般
1002	輔仁大學	9191004	公共衛生學系	D 日	B 學士	228	10	59	01 新北市	1 一般
1002	輔仁大學	9199018	呼吸治療學系	D 日	B 學士	152	7	34	01 新北市	1 一般
1002	輔仁大學	9211061	跨專業長期照護碩士學位學程	N 職	M 碩士	103	2	16	01 新北市	1 一般
1002	輔仁大學	9211094	長期照護與健康管理進修學士學位學程	P 進	B 學士	160	2	0	01 新北市	1 一般
1002	輔仁大學	9221017	兒童與家庭學系	D 日	M 碩士	52	0	13	01 新北市	1 一般
1002	輔仁大學	9221017	兒童與家庭學系	N 職	M 碩士	93	0	8	01 新北市	1 一般
1002	輔仁大學	9221017	兒童與家庭學系	D 日	B 學士	249	9	59	01 新北市	1 一般
1002	輔仁大學	9231024	社會工作學系	D 日	M 碩士	48	0	4	01 新北市	1 一般
1002	輔仁大學	9231024	社會工作學系	D 日	B 學士	277	9	59	01 新北市	1 一般
1002	輔仁大學	10131075	餐旅管理學系	D 日	M 碩士	34	0	20	01 新北市	1 一般
1002	輔仁大學	10131075	餐旅管理學系	N 職	M 碩士	43	0	24	01 新北市	1 一般
1002	輔仁大學	10131075	餐旅管理學系	D 日	B 學士	466	16	106	01 新北市	1 一般
1002	輔仁大學	10131075	餐旅管理學系	P 進	B 學士	229	0	49	01 新北市	1 一般
1002	輔仁大學	10141089	體育學系	D 日	M 碩士	40	0	16	01 新北市	1 一般
1002	輔仁大學	10141089	體育學系	N 職	M 碩士	78	0	13	01 新北市	1 一般
1002	輔仁大學	10141089	體育學系	D 日	B 學士	750	21	156	01 新北市	1 一般
1002	輔仁大學	10152062	運動休閒管理學士學位學程	P 進	B 學士	257	1	63	01 新北市	1 一般
1002	輔仁大學	10199Y59	民生學院	D 日		0	1	0	01 新北市	1 一般
1002	輔仁大學	99999Z03	軍訓教官	D 日		0	18	0	01 新北市	1 一般
1002	輔仁大學	99999Z04	護理教師	D 日		0	1	0	01 新北市	1 一般
1002	輔仁大學	99999Z05	師資培育中心	D 日		0	4	0	01 新北市	1 一般
1002	輔仁大學	99999Z99	其他(包括行政助教)	D 日		0	6	0	01 新北市	1 一般
1003	東吳大學	2151001	音樂學系	D 日	M 碩士	58	0	9	30 臺北市	1 一般
1003	東吳大學	2151001	音樂學系	N 職	M 碩士	7	0	3	30 臺北市	1 一般
1003	東吳大學	2151001	音樂學系	D 日	B 學士	253	12	58	30 臺北市	1 一般
1003	東吳大學	2221006	歷史學系	D 日	M 碩士	13	0	2	30 臺北市	1 一般
1003	東吳大學	2221006	歷史學系	D 日	B 學士	244	11	56	30 臺北市	1 一般
1003	東吳大學	2231007	哲學系	D 日	M 碩士	34	0	5	30 臺北市	1 一般
1003	東吳大學	2231007	哲學系	D 日	B 學士	235	12	40	30 臺北市	1 一般
1003	東吳大學	2311004	英文學系	D 日	B 學士	714	20	158	30 臺北市	1 一般
1003	東吳大學	2311004	英文學系	P 進	B 學士	153	0	35	30 臺北市	1 一般
1003	東吳大學	2311005	日本語文學系	D 日	D 博士	30	0	1	30 臺北市	1 一般
1003	東吳大學	2311005	日本語文學系	D 日	M 碩士	43	0	9	30 臺北市	1 一般
1003	東吳大學	2311005	日本語文學系	N 職	M 碩士	30	0	6	30 臺北市	1 一般
1003	東吳大學	2311005	日本語文學系	D 日	B 學士	845	27	190	30 臺北市	1 一般
1003	東吳大學	2311005	日本語文學系	P 進	B 學士	472	0	71	30 臺北市	1 一般
1003	東吳大學	2311012	德國文化學系	D 日	M 碩士	24	0	3	30 臺北市	1 一般
1003	東吳大學	2311012	德國文化學系	D 日	B 學士	256	9	67	30 臺北市	1 一般
1003	東吳大學	2312004	英文學系翻譯碩士班	D 日	M 碩士	30	0	2	30 臺北市	1 一般
1003	東吳大學	2322002	中國文學系	D 日	D 博士	33	0	2	30 臺北市	1 一般
1003	東吳大學	2322002	中國文學系	D 日	M 碩士	59	0	9	30 臺北市	1 一般
1003	東吳大學	2322002	中國文學系	N 職	M 碩士	27	0	2	30 臺北市	1 一般
1003	東吳大學	2322002	中國文學系	D 日	B 學士	693	19	148	30 臺北市	1 一般
1003	東吳大學	2322002	中國文學系	P 進	B 學士	112	0	24	30 臺北市	1 一般
1003	東吳大學	3111008	經濟學系	D 日	D 博士	18	0	3	30 臺北市	1 一般
1003	東吳大學	3111008	經濟學系	D 日	M 碩士	32	0	12	30 臺北市	1 一般
1003	東吳大學	3111008	經濟學系	N 職	M 碩士	25	0	10	30 臺北市	1 一般
1003	東吳大學	3111008	經濟學系	D 日	B 學士	749	21	155	30 臺北市	1 一般
1003	東吳大學	3121009	政治學系	D 日	D 博士	12	0	0	30 臺北市	1 一般
1003	東吳大學	3121009	政治學系	D 日	M 碩士	28	0	3	30 臺北市	1 一般
1003	東吳大學	3121009	政治學系	D 日	B 學士	464	19	97	30 臺北市	1 一般
1003	東吳大學	3131011	心理學系	D 日	M 碩士	97	0	22	30 臺北市	1 一般
1003	東吳大學	3131011	心理學系	D 日	B 學士	284	12	73	30 臺北市	1 一般
1003	東吳大學	3141010	社會學系	D 日	M 碩士	25	0	5	30 臺北市	1 一般
1003	東吳大學	3141010	社會學系	N 職	M 碩士	15	0	4	30 臺北市	1 一般
1003	東吳大學	3141010	社會學系	D 日	B 學士	484	16	82	30 臺北市	1 一般
1003	東吳大學	3199013	人權碩士學位學程	D 日	M 碩士	27	2	5	30 臺北市	1 一般
1003	東吳大學	4111015	會計學系	D 日	M 碩士	82	0	28	30 臺北市	1 一般
1003	東吳大學	4111015	會計學系	N 職	M 碩士	80	0	27	30 臺北市	1 一般
1003	東吳大學	4111015	會計學系	D 日	B 學士	974	28	239	30 臺北市	1 一般
1003	東吳大學	4121027	財務工程與精算數學系	D 日	M 碩士	46	0	19	30 臺北市	1 一般
1003	東吳大學	4121027	財務工程與精算數學系	N 職	M 碩士	13	0	8	30 臺北市	1 一般
1003	東吳大學	4121027	財務工程與精算數學系	D 日	B 學士	714	18	172	30 臺北市	1 一般
1003	東吳大學	4131016	企業管理學系	D 日	M 碩士	113	0	44	30 臺北市	1 一般
1003	東吳大學	4131016	企業管理學系	N 職	M 碩士	98	0	25	30 臺北市	1 一般
1003	東吳大學	4131016	企業管理學系	D 日	B 學士	924	25	240	30 臺北市	1 一般
1003	東吳大學	4131020	商學院EMBA高階經營碩士在職專班	N 職	M 碩士	45	2	25	30 臺北市	1 一般
1003	東吳大學	4141019	國際經營與貿易學系	D 日	M 碩士	38	0	16	30 臺北市	1 一般
1003	東吳大學	4141019	國際經營與貿易學系	N 職	M 碩士	37	0	15	30 臺北市	1 一般
1003	東吳大學	4141019	國際經營與貿易學系	D 日	B 學士	533	14	127	30 臺北市	1 一般
1003	東吳大學	4191014	商學進修學士班	P 進	B 學士	217	2	32	30 臺北市	1 一般
1003	東吳大學	4199031	巨量資料管理學院碩士學位學程	D 日	M 碩士	22	0	8	30 臺北市	1 一般
1003	東吳大學	4199031	巨量資料管理學院碩士在職學位學程	N 職	M 碩士	122	0	15	30 臺北市	1 一般
1003	東吳大學	4199031	巨量資料管理學院學士學位學程	D 日	B 學士	285	0	88	30 臺北市	1 一般
1003	東吳大學	4199032	巨量資料分析學士後多元專長培力課程專班	D 日	B 學士	1	0	0	30 臺北市	1 一般
1003	東吳大學	4211021	法律學系	D 日	D 博士	33	0	1	30 臺北市	1 一般
1003	東吳大學	4211021	法律學系	D 日	M 碩士	390	0	79	30 臺北市	1 一般
1003	東吳大學	4211021	法律學系	N 職	M 碩士	622	1	68	30 臺北市	1 一般
1003	東吳大學	4211021	法律學系	D 日	B 學士	1218	48	262	30 臺北市	1 一般
1003	東吳大學	5122022	微生物學系	D 日	D 博士	1	0	0	30 臺北市	1 一般
1003	東吳大學	5122022	微生物學系	D 日	M 碩士	10	0	10	30 臺北市	1 一般
1003	東吳大學	5122022	微生物學系	D 日	B 學士	218	10	44	30 臺北市	1 一般
1003	東吳大學	5311023	化學系	D 日	M 碩士	11	0	0	30 臺北市	1 一般
1003	東吳大學	5311023	化學系	D 日	B 學士	211	9	42	30 臺北市	1 一般
1003	東吳大學	5331024	物理學系	D 日	B 學士	218	8	32	30 臺北市	1 一般
1003	東吳大學	5411025	數學系	D 日	M 碩士	14	0	4	30 臺北市	1 一般
1003	東吳大學	5411025	數學系	D 日	B 學士	201	10	31	30 臺北市	1 一般
1003	東吳大學	6131028	資訊管理學系	D 日	M 碩士	27	0	16	30 臺北市	1 一般
1003	東吳大學	6131028	資訊管理學系	N 職	M 碩士	51	0	16	30 臺北市	1 一般
1003	東吳大學	6131028	資訊管理學系	D 日	B 學士	507	16	112	30 臺北市	1 一般
1003	東吳大學	6134033	資料科學系	D 日	M 碩士	13	0	0	30 臺北市	1 一般
1003	東吳大學	6134033	資料科學系	N 職	M 碩士	37	0	0	30 臺北市	1 一般
1003	東吳大學	6134033	資料科學系	D 日	B 學士	88	14	0	30 臺北市	1 一般
1003	東吳大學	9231030	社會工作學系	D 日	M 碩士	81	0	7	30 臺北市	1 一般
1003	東吳大學	9231030	社會工作學系	D 日	B 學士	538	16	133	30 臺北市	1 一般
1003	東吳大學	99999Z03	軍訓教官	D 日		0	2	0	30 臺北市	1 一般
1003	東吳大學	99999Z05	師資培育中心	D 日		0	5	0	30 臺北市	1 一般
1003	東吳大學	99999Z07	體育室	D 日		0	16	0	30 臺北市	1 一般
1003	東吳大學	99999Z08	語言中心	D 日		0	8	0	30 臺北市	1 一般
1004	中原大學	1111001	教育研究所	D 日	M 碩士	30	7	14	03 桃園市	1 一般
1004	中原大學	1111001	教育研究所	N 職	M 碩士	84	0	24	03 桃園市	1 一般
1004	中原大學	1113002	特殊教育學系	D 日	M 碩士	42	0	2	03 桃園市	1 一般
1004	中原大學	1113002	特殊教育學系	D 日	B 學士	210	9	59	03 桃園市	1 一般
1004	中原大學	2112008	商業設計學系	D 日	M 碩士	27	0	18	03 桃園市	1 一般
1004	中原大學	2112008	商業設計學系	N 職	M 碩士	14	0	5	03 桃園市	1 一般
1004	中原大學	2112008	商業設計學系	D 日	B 學士	377	10	77	03 桃園市	1 一般
1004	中原大學	2122007	設計學博士學位學程	D 日	D 博士	54	2	8	03 桃園市	1 一般
1004	中原大學	2122010	文化創意設計碩士學位學程	D 日	M 碩士	6	0	5	03 桃園市	1 一般
1004	中原大學	2122048	設計學院設計學士原住民專班	D 日	B 學士	54	1	4	03 桃園市	1 一般
1004	中原大學	2122055	設計學院社會設計學士學位學程	D 日	B 學士	1	0	4	03 桃園市	1 一般
1004	中原大學	2124009	室內設計學系	D 日	M 碩士	64	0	19	03 桃園市	1 一般
1004	中原大學	2124009	室內設計學系	N 職	M 碩士	89	0	22	03 桃園市	1 一般
1004	中原大學	2124009	室內設計學系	D 日	B 學士	362	10	90	03 桃園市	1 一般
1004	中原大學	2151058	音樂產業碩士學位學程	D 日	M 碩士	18	2	0	03 桃園市	1 一般
1004	中原大學	2211006	宗教研究所	D 日	M 碩士	17	6	3	03 桃園市	1 一般
1004	中原大學	2211006	宗教研究所	N 職	M 碩士	18	0	4	03 桃園市	1 一般
1004	中原大學	2299053	人文與教育學院學士學位學程	D 日	B 學士	48	2	11	03 桃園市	1 一般
1004	中原大學	2311005	應用外國語文學系	D 日	M 碩士	37	0	5	03 桃園市	1 一般
1004	中原大學	2311005	應用外國語文學系	D 日	B 學士	420	20	100	03 桃園市	1 一般
1004	中原大學	2323004	應用華語文學系	D 日	M 碩士	45	0	8	03 桃園市	1 一般
1004	中原大學	2323004	應用華語文學系	D 日	B 學士	491	11	111	03 桃園市	1 一般
1004	中原大學	3131011	心理學系	D 日	M 碩士	91	0	23	03 桃園市	1 一般
1004	中原大學	3131011	心理學系	D 日	B 學士	583	15	116	03 桃園市	1 一般
1004	中原大學	4111013	會計學系	D 日	M 碩士	38	0	21	03 桃園市	1 一般
1004	中原大學	4111013	會計學系	N 職	M 碩士	19	0	11	03 桃園市	1 一般
1004	中原大學	4111013	會計學系	D 日	B 學士	672	18	164	03 桃園市	1 一般
1004	中原大學	4121019	財務金融學系	D 日	M 碩士	21	0	10	03 桃園市	1 一般
1004	中原大學	4121019	財務金融學系	D 日	B 學士	473	12	118	03 桃園市	1 一般
1004	中原大學	4131014	企業管理學系	D 日	D 博士	37	0	8	03 桃園市	1 一般
1004	中原大學	4131014	企業管理學系	D 日	M 碩士	65	0	33	03 桃園市	1 一般
1004	中原大學	4131014	企業管理學系	N 職	M 碩士	184	0	97	03 桃園市	1 一般
1004	中原大學	4131014	企業管理學系	D 日	B 學士	883	28	219	03 桃園市	1 一般
1004	中原大學	4141018	國際經營與貿易學系	D 日	M 碩士	17	0	14	03 桃園市	1 一般
1004	中原大學	4141018	國際經營與貿易學系	N 職	M 碩士	13	0	2	03 桃園市	1 一般
1004	中原大學	4141018	國際經營與貿易學系	D 日	B 學士	513	12	114	03 桃園市	1 一般
1004	中原大學	4191012	商學博士學位學程	D 日	D 博士	45	2	5	03 桃園市	1 一般
1004	中原大學	4191017	國際商學碩士學位學程	D 日	M 碩士	28	0	9	03 桃園市	1 一般
1004	中原大學	4191017	國際商學學士學位學程	D 日	B 學士	60	4	0	03 桃園市	1 一般
1004	中原大學	4191057	中原大學與美國天普大學商學管理雙學士學位學程	D 日	B 學士	52	0	0	03 桃園市	1 一般
1004	中原大學	4199020	商學院學士學位學程	D 日	B 學士	1	0	14	03 桃園市	1 一般
1004	中原大學	4199050	巨量資料商業應用碩士學位學程	D 日	M 碩士	4	0	6	03 桃園市	1 一般
1004	中原大學	4212021	財經法律學系	D 日	M 碩士	93	0	20	03 桃園市	1 一般
1004	中原大學	4212021	財經法律學系	N 職	M 碩士	68	0	13	03 桃園市	1 一般
1004	中原大學	4212021	財經法律學系	D 日	B 學士	534	14	99	03 桃園市	1 一般
1004	中原大學	5121022	生物科技學系	D 日	M 碩士	19	0	9	03 桃園市	1 一般
1004	中原大學	5121022	生物科技學系	D 日	B 學士	405	11	94	03 桃園市	1 一般
1004	中原大學	5311023	化學系	D 日	D 博士	29	0	4	03 桃園市	1 一般
1004	中原大學	5311023	化學系	D 日	M 碩士	64	0	24	03 桃園市	1 一般
1004	中原大學	5311023	化學系	N 職	M 碩士	16	0	11	03 桃園市	1 一般
1004	中原大學	5311023	化學系	D 日	B 學士	447	18	101	03 桃園市	1 一般
1004	中原大學	5331024	物理學系	D 日	D 博士	17	0	1	03 桃園市	1 一般
1004	中原大學	5331024	物理學系	D 日	M 碩士	19	0	11	03 桃園市	1 一般
1004	中原大學	5331024	物理學系	D 日	B 學士	429	19	74	03 桃園市	1 一般
1004	中原大學	5399052	理學院學士學位學程	D 日	B 學士	1	0	2	03 桃園市	1 一般
1004	中原大學	5411027	應用數學系	D 日	D 博士	8	0	2	03 桃園市	1 一般
1004	中原大學	5411027	應用數學系	D 日	M 碩士	31	0	9	03 桃園市	1 一般
1004	中原大學	5411027	應用數學系	N 職	M 碩士	9	0	11	03 桃園市	1 一般
1004	中原大學	5411027	應用數學系	D 日	B 學士	427	16	88	03 桃園市	1 一般
1004	中原大學	6121060	中原大學美國威大密爾瓦基分校電機與資訊工程雙學士學位學程	D 日	B 學士	18	0	0	03 桃園市	1 一般
1004	中原大學	6131028	資訊管理學系	D 日	M 碩士	44	0	20	03 桃園市	1 一般
1004	中原大學	6131028	資訊管理學系	N 職	M 碩士	72	0	10	03 桃園市	1 一般
1004	中原大學	6131028	資訊管理學系	D 日	B 學士	472	15	123	03 桃園市	1 一般
1004	中原大學	7111037	化學工程學系	D 日	D 博士	9	0	1	03 桃園市	1 一般
1004	中原大學	7111037	化學工程學系	D 日	M 碩士	95	0	46	03 桃園市	1 一般
1004	中原大學	7111037	化學工程學系	D 日	B 學士	699	20	178	03 桃園市	1 一般
1004	中原大學	7111049	化學工程與材料科學國際碩士學位學程	D 日	M 碩士	1	0	0	03 桃園市	1 一般
1004	中原大學	7112038	奈米科技碩士學位學程	D 日	M 碩士	4	0	3	03 桃園市	1 一般
1004	中原大學	7121042	環境工程學系	D 日	M 碩士	48	0	32	03 桃園市	1 一般
1004	中原大學	7121042	環境工程學系	N 職	M 碩士	38	0	8	03 桃園市	1 一般
1004	中原大學	7121042	環境工程學系	D 日	B 學士	222	9	40	03 桃園市	1 一般
1004	中原大學	7141029	電機工程學系	D 日	D 博士	24	0	3	03 桃園市	1 一般
1004	中原大學	7141029	電機工程學系	D 日	M 碩士	92	0	25	03 桃園市	1 一般
1004	中原大學	7141029	電機工程學系	N 職	M 碩士	44	0	11	03 桃園市	1 一般
1004	中原大學	7141029	電機工程學系	D 日	B 學士	483	15	86	03 桃園市	1 一般
